scenario_id,scenario_name,game_id,game_name,outcome_metric,parameter,correlation,abs_correlation,direction,rank_within_game
S3,Full upstream access architecture,G14,Data observability game,system_welfare,gaming_controls,0.1674,0.1674,positive,4.0
S3,Full upstream access architecture,G14,Data observability game,system_welfare,equity_program_strength,0.1433,0.1433,positive,5.0
S3,Full upstream access architecture,G2,Health NZ internal allocation game,system_welfare,marginal_contact_benefit,0.5583,0.5583,positive,1.0
S3,Full upstream access architecture,G2,Health NZ internal allocation game,system_welfare,data_observability,0.4763,0.4763,positive,2.0
S3,Full upstream access architecture,G2,Health NZ internal allocation game,system_welfare,equity_program_strength,0.3658,0.3658,positive,3.0
S3,Full upstream access architecture,G2,Health NZ internal allocation game,system_welfare,primary_kpi_salience,0.3543,0.3543,positive,4.0
S3,Full upstream access architecture,G2,Health NZ internal allocation game,system_welfare,ambulance_kpi_salience,0.2386,0.2386,positive,5.0
S3,Full upstream access architecture,G3,Capitation marginal-supply game,system_welfare,marginal_contact_benefit,0.7077,0.7077,positive,1.0
S3,Full upstream access architecture,G3,Capitation marginal-supply game,system_welfare,capitation_weighting,0.411,0.411,positive,2.0
S3,Full upstream access architecture,G3,Capitation marginal-supply game,system_welfare,copayment_level,0.2605,0.2605,positive,3.0
S3,Full upstream access architecture,G3,Capitation marginal-supply game,system_welfare,copayment_protections,0.2011,0.2011,positive,4.0
S3,Full upstream access architecture,G3,Capitation marginal-supply game,system_welfare,gaming_controls,0.1868,0.1868,positive,5.0
S3,Full upstream access architecture,G4,Consumer access pathway game,system_welfare,copayment_level,-0.6273,0.6273,negative,1.0
S3,Full upstream access architecture,G4,Consumer access pathway game,system_welfare,marginal_contact_benefit,0.4233,0.4233,positive,2.0
S3,Full upstream access architecture,G4,Consumer access pathway game,system_welfare,copayment_protections,0.3546,0.3546,positive,3.0
S3,Full upstream access architecture,G4,Consumer access pathway game,system_welfare,gaming_controls,0.2658,0.2658,positive,4.0
S3,Full upstream access architecture,G4,Consumer access pathway game,system_welfare,scope_flexibility,0.2601,0.2601,positive,5.0
S3,Full upstream access architecture,G5,PHO intermediation game,system_welfare,direct_claiming,0.7072,0.7072,positive,1.0
S3,Full upstream access architecture,G5,PHO intermediation game,system_welfare,pho_transaction_cost,-0.416,0.416,negative,2.0
S3,Full upstream access architecture,G5,PHO intermediation game,system_welfare,marginal_contact_benefit,0.3479,0.3479,positive,3.0
S3,Full upstream access architecture,G5,PHO intermediation game,system_welfare,equity_program_strength,0.3299,0.3299,positive,4.0
S3,Full upstream access architecture,G5,PHO intermediation game,system_welfare,data_observability,0.2593,0.2593,positive,5.0
S3,Full upstream access architecture,G6,ACC/Health NZ cross-funder game,system_welfare,marginal_contact_benefit,0.5171,0.5171,positive,1.0
S3,Full upstream access architecture,G6,ACC/Health NZ cross-funder game,system_welfare,acc_constraint,-0.4741,0.4741,negative,2.0
S3,Full upstream access architecture,G6,ACC/Health NZ cross-funder game,system_welfare,data_observability,0.4718,0.4718,positive,3.0
S3,Full upstream access architecture,G6,ACC/Health NZ cross-funder game,system_welfare,acc_activity_funding,0.3737,0.3737,positive,4.0
S3,Full upstream access architecture,G6,ACC/Health NZ cross-funder game,system_welfare,equity_program_strength,0.227,0.227,positive,5.0
S3,Full upstream access architecture,G7,Ambulance conveyance game,system_welfare,ambulance_alternative_funding,0.8397,0.8397,positive,1.0
S3,Full upstream access architecture,G7,Ambulance conveyance game,system_welfare,safety_governance,0.3956,0.3956,positive,2.0
S3,Full upstream access architecture,G7,Ambulance conveyance game,system_welfare,ambulance_kpi_salience,0.25,0.25,positive,3.0
S3,Full upstream access architecture,G7,Ambulance conveyance game,system_welfare,data_observability,0.2409,0.2409,positive,4.0
S3,Full upstream access architecture,G7,Ambulance conveyance game,system_welfare,equity_program_strength,0.1737,0.1737,positive,5.0
S3,Full upstream access architecture,G8,Scope-of-practice supply game,system_welfare,scope_flexibility,0.6989,0.6989,positive,1.0
S3,Full upstream access architecture,G8,Scope-of-practice supply game,system_welfare,safety_governance,0.637,0.637,positive,2.0
S3,Full upstream access architecture,G8,Scope-of-practice supply game,system_welfare,marginal_contact_benefit,0.2918,0.2918,positive,3.0
S3,Full upstream access architecture,G8,Scope-of-practice supply game,system_welfare,equity_program_strength,0.1557,0.1557,positive,4.0
S3,Full upstream access architecture,G8,Scope-of-practice supply game,system_welfare,gaming_controls,0.0964,0.0964,positive,5.0
S3,Full upstream access architecture,G9,Telehealth/local-supply game,system_welfare,telehealth_integration,0.7512,0.7512,positive,1.0
S3,Full upstream access architecture,G9,Telehealth/local-supply game,system_welfare,local_inperson_loading,0.4487,0.4487,positive,2.0
S3,Full upstream access architecture,G9,Telehealth/local-supply game,system_welfare,marginal_contact_benefit,0.3164,0.3164,positive,3.0
S3,Full upstream access architecture,G9,Telehealth/local-supply game,system_welfare,telehealth_scale,0.2021,0.2021,positive,4.0
S3,Full upstream access architecture,G9,Telehealth/local-supply game,system_welfare,data_observability,0.1922,0.1922,positive,5.0
S4,"Loose benefits, weak controls",G1,Hospital-salience budget game,system_welfare,primary_kpi_salience,0.5396,0.5396,positive,1.0
S4,"Loose benefits, weak controls",G1,Hospital-salience budget game,system_welfare,marginal_contact_benefit,0.3803,0.3803,positive,2.0
S4,"Loose benefits, weak controls",G1,Hospital-salience budget game,system_welfare,data_observability,0.3348,0.3348,positive,3.0
S4,"Loose benefits, weak controls",G1,Hospital-salience budget game,system_welfare,equity_program_strength,0.3323,0.3323,positive,4.0
S4,"Loose benefits, weak controls",G1,Hospital-salience budget game,system_welfare,gaming_controls,0.3056,0.3056,positive,5.0
S4,"Loose benefits, weak controls",G10,Co-payment calibration game,system_welfare,copayment_protections,0.6946,0.6946,positive,1.0
S4,"Loose benefits, weak controls",G10,Co-payment calibration game,system_welfare,copayment_level,-0.6433,0.6433,negative,2.0
S4,"Loose benefits, weak controls",G10,Co-payment calibration game,system_welfare,gaming_controls,0.296,0.296,positive,3.0
S4,"Loose benefits, weak controls",G10,Co-payment calibration game,system_welfare,equity_program_strength,0.1264,0.1264,positive,4.0
S4,"Loose benefits, weak controls",G10,Co-payment calibration game,system_welfare,marginal_contact_benefit,0.11,0.11,positive,5.0
S4,"Loose benefits, weak controls",G11,KPI salience game,system_welfare,primary_kpi_salience,0.5023,0.5023,positive,1.0
S4,"Loose benefits, weak controls",G11,KPI salience game,system_welfare,gaming_controls,0.4769,0.4769,positive,2.0
S4,"Loose benefits, weak controls",G11,KPI salience game,system_welfare,marginal_contact_benefit,0.4515,0.4515,positive,3.0
S4,"Loose benefits, weak controls",G11,KPI salience game,system_welfare,ambulance_kpi_salience,0.313,0.313,positive,4.0
S4,"Loose benefits, weak controls",G11,KPI salience game,system_welfare,data_observability,0.2894,0.2894,positive,5.0
S4,"Loose benefits, weak controls",G12,Equity and trust game,system_welfare,equity_program_strength,0.6776,0.6776,positive,1.0
S4,"Loose benefits, weak controls",G12,Equity and trust game,system_welfare,marginal_contact_benefit,0.3984,0.3984,positive,2.0
S4,"Loose benefits, weak controls",G12,Equity and trust game,system_welfare,stakeholder_alignment,0.375,0.375,positive,3.0
S4,"Loose benefits, weak controls",G12,Equity and trust game,system_welfare,copayment_protections,0.3078,0.3078,positive,4.0
S4,"Loose benefits, weak controls",G12,Equity and trust game,system_welfare,local_inperson_loading,0.16,0.16,positive,5.0
S4,"Loose benefits, weak controls",G13,Political economy game,system_welfare,narrative_coherence,0.6141,0.6141,positive,1.0
S4,"Loose benefits, weak controls",G13,Political economy game,system_welfare,stakeholder_alignment,0.5435,0.5435,positive,2.0
S4,"Loose benefits, weak controls",G13,Political economy game,system_welfare,gaming_controls,0.4232,0.4232,positive,3.0
S4,"Loose benefits, weak controls",G13,Political economy game,system_welfare,direct_claiming,-0.23,0.23,negative,4.0
S4,"Loose benefits, weak controls",G13,Political economy game,system_welfare,equity_program_strength,0.2223,0.2223,positive,5.0
S4,"Loose benefits, weak controls",G14,Data observability game,system_welfare,data_observability,0.9305,0.9305,positive,1.0
S4,"Loose benefits, weak controls",G14,Data observability game,system_welfare,marginal_contact_benefit,0.165,0.165,positive,2.0
S4,"Loose benefits, weak controls",G14,Data observability game,system_welfare,equity_program_strength,0.1346,0.1346,positive,3.0
S4,"Loose benefits, weak controls",G14,Data observability game,system_welfare,gaming_controls,0.1317,0.1317,positive,4.0
S4,"Loose benefits, weak controls",G14,Data observability game,system_welfare,primary_kpi_salience,0.113,0.113,positive,5.0
S4,"Loose benefits, weak controls",G2,Health NZ internal allocation game,system_welfare,data_observability,0.5182,0.5182,positive,1.0
S4,"Loose benefits, weak controls",G2,Health NZ internal allocation game,system_welfare,marginal_contact_benefit,0.4737,0.4737,positive,2.0
S4,"Loose benefits, weak controls",G2,Health NZ internal allocation game,system_welfare,equity_program_strength,0.3963,0.3963,positive,3.0
S4,"Loose benefits, weak controls",G2,Health NZ internal allocation game,system_welfare,ambulance_kpi_salience,0.252,0.252,positive,4.0
S4,"Loose benefits, weak controls",G2,Health NZ internal allocation game,system_welfare,primary_kpi_salience,0.2424,0.2424,positive,5.0
S4,"Loose benefits, weak controls",G3,Capitation marginal-supply game,system_welfare,capitation_weighting,0.5441,0.5441,positive,1.0
S4,"Loose benefits, weak controls",G3,Capitation marginal-supply game,system_welfare,copayment_protections,0.5034,0.5034,positive,2.0
S4,"Loose benefits, weak controls",G3,Capitation marginal-supply game,system_welfare,gaming_controls,0.4292,0.4292,positive,3.0
S4,"Loose benefits, weak controls",G3,Capitation marginal-supply game,system_welfare,equity_program_strength,0.2707,0.2707,positive,4.0
S4,"Loose benefits, weak controls",G3,Capitation marginal-supply game,system_welfare,marginal_contact_benefit,0.2093,0.2093,positive,5.0
S4,"Loose benefits, weak controls",G4,Consumer access pathway game,system_welfare,copayment_level,-0.749,0.749,negative,1.0
S4,"Loose benefits, weak controls",G4,Consumer access pathway game,system_welfare,copayment_protections,0.4821,0.4821,positive,2.0
S4,"Loose benefits, weak controls",G4,Consumer access pathway game,system_welfare,gaming_controls,0.2118,0.2118,positive,3.0
S4,"Loose benefits, weak controls",G4,Consumer access pathway game,system_welfare,marginal_contact_benefit,0.1956,0.1956,positive,4.0
S4,"Loose benefits, weak controls",G4,Consumer access pathway game,system_welfare,telehealth_integration,0.1831,0.1831,positive,5.0
S4,"Loose benefits, weak controls",G5,PHO intermediation game,system_welfare,direct_claiming,0.6151,0.6151,positive,1.0
S4,"Loose benefits, weak controls",G5,PHO intermediation game,system_welfare,equity_program_strength,0.4545,0.4545,positive,2.0
S4,"Loose benefits, weak controls",G5,PHO intermediation game,system_welfare,pho_transaction_cost,-0.4428,0.4428,negative,3.0
S4,"Loose benefits, weak controls",G5,PHO intermediation game,system_welfare,marginal_contact_benefit,0.3457,0.3457,positive,4.0
S4,"Loose benefits, weak controls",G5,PHO intermediation game,system_welfare,data_observability,0.3094,0.3094,positive,5.0
S4,"Loose benefits, weak controls",G6,ACC/Health NZ cross-funder game,system_welfare,acc_constraint,-0.4928,0.4928,negative,1.0
S4,"Loose benefits, weak controls",G6,ACC/Health NZ cross-funder game,system_welfare,data_observability,0.4682,0.4682,positive,2.0
S4,"Loose benefits, weak controls",G6,ACC/Health NZ cross-funder game,system_welfare,marginal_contact_benefit,0.4002,0.4002,positive,3.0
S4,"Loose benefits, weak controls",G6,ACC/Health NZ cross-funder game,system_welfare,acc_activity_funding,0.3751,0.3751,positive,4.0
S4,"Loose benefits, weak controls",G6,ACC/Health NZ cross-funder game,system_welfare,direct_claiming,0.261,0.261,positive,5.0
S4,"Loose benefits, weak controls",G7,Ambulance conveyance game,system_welfare,safety_governance,0.5858,0.5858,positive,1.0
S4,"Loose benefits, weak controls",G7,Ambulance conveyance game,system_welfare,ambulance_alternative_funding,0.5601,0.5601,positive,2.0
S4,"Loose benefits, weak controls",G7,Ambulance conveyance game,system_welfare,data_observability,0.3923,0.3923,positive,3.0
S4,"Loose benefits, weak controls",G7,Ambulance conveyance game,system_welfare,ambulance_kpi_salience,0.2643,0.2643,positive,4.0
S4,"Loose benefits, weak controls",G7,Ambulance conveyance game,system_welfare,equity_program_strength,0.2102,0.2102,positive,5.0
S4,"Loose benefits, weak controls",G8,Scope-of-practice supply game,system_welfare,safety_governance,0.9517,0.9517,positive,1.0
S4,"Loose benefits, weak controls",G8,Scope-of-practice supply game,system_welfare,marginal_contact_benefit,0.2137,0.2137,positive,2.0
S4,"Loose benefits, weak controls",G8,Scope-of-practice supply game,system_welfare,gaming_controls,0.1254,0.1254,positive,3.0
S4,"Loose benefits, weak controls",G8,Scope-of-practice supply game,system_welfare,equity_program_strength,0.1054,0.1054,positive,4.0
S4,"Loose benefits, weak controls",G8,Scope-of-practice supply game,system_welfare,direct_claiming,0.0907,0.0907,positive,5.0
S4,"Loose benefits, weak controls",G9,Telehealth/local-supply game,system_welfare,telehealth_integration,0.8235,0.8235,positive,1.0
S4,"Loose benefits, weak controls",G9,Telehealth/local-supply game,system_welfare,local_inperson_loading,0.4156,0.4156,positive,2.0
S4,"Loose benefits, weak controls",G9,Telehealth/local-supply game,system_welfare,data_observability,0.2245,0.2245,positive,3.0
S4,"Loose benefits, weak controls",G9,Telehealth/local-supply game,system_welfare,marginal_contact_benefit,0.1651,0.1651,positive,4.0
S4,"Loose benefits, weak controls",G9,Telehealth/local-supply game,system_welfare,gaming_controls,0.1549,0.1549,positive,5.0
